BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Browser,OperatingSystems,VisitorType,Month,Region,ProductRelated,Informational,TrafficType,Administrative,label
0.008333333,0.016666667,0.0,0.0,False,5,2,Returning_Visitor,Jul,6,18,4,1,3,False
0.2,0.2,0.0,0.0,False,2,2,Returning_Visitor,Dec,5,1,0,1,0,False
0.0,0.011111111,0.0,0.0,True,2,2,Returning_Visitor,Oct,1,18,3,3,14,False
0.003448276,0.010418719,0.0,0.0,False,2,3,Returning_Visitor,May,3,54,3,4,6,False
0.015873016,0.026077098,0.0,0.0,False,2,3,Returning_Visitor,Dec,2,23,0,13,0,False
0.0,0.1,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,2,0,2,0,False
0.018181818,0.022727273,0.0,0.0,True,2,2,New_Visitor,May,3,10,0,3,1,False
0.0,0.023333333,0.0,0.0,False,2,2,Returning_Visitor,Mar,7,25,2,2,5,False
0.2,0.2,0.0,0.0,False,5,2,Returning_Visitor,Oct,1,1,0,20,0,True
0.002406417,0.016051967,8.174728678,0.0,True,1,4,Returning_Visitor,Nov,1,169,0,8,11,False
0.0,0.031666667,0.0,0.0,False,2,2,Returning_Visitor,Dec,1,10,0,2,0,False
0.007692308,0.030769231,0.0,0.0,True,2,2,New_Visitor,Nov,3,25,1,2,0,False
0.0,0.05,0.0,0.0,False,10,2,Returning_Visitor,June,1,4,0,3,0,False
0.0,0.014285714,0.0,0.0,False,2,1,Returning_Visitor,Mar,1,13,0,10,4,False
0.015873016,0.038095238,0.0,0.0,False,2,3,Returning_Visitor,Nov,4,20,2,2,1,False
0.018181818,0.022727273,0.0,0.6,False,2,3,Returning_Visitor,May,1,24,0,3,1,False
0.0,0.066666667,0.0,0.0,False,4,2,New_Visitor,Oct,1,0,0,5,1,False
0.0,0.0375,0.0,0.0,False,2,3,New_Visitor,Aug,1,7,0,5,4,False
0.2,0.2,0.0,0.0,False,2,3,Returning_Visitor,Jul,1,1,0,4,0,False
0.0,0.017719298,22.08032319,0.0,False,2,2,Returning_Visitor,Aug,2,36,0,2,7,False
0.006342495,0.030232558,0.0,0.0,False,2,2,Returning_Visitor,June,2,38,1,3,6,False
0.026075269,0.047324629,0.0,0.0,False,2,2,Returning_Visitor,Sep,3,29,0,1,3,False
0.0,0.033333333,63.55337685,0.0,True,1,1,Returning_Visitor,Jul,4,6,0,4,0,False
0.017647059,0.03627451,0.0,0.0,False,2,3,Returning_Visitor,May,2,16,0,18,2,False
0.2,0.2,0.0,0.0,False,1,1,Returning_Visitor,Mar,8,1,0,1,0,False
0.009195402,0.028275862,0.0,0.0,False,1,1,Returning_Visitor,Nov,1,29,0,3,0,False
0.2,0.2,0.0,0.0,False,2,2,Returning_Visitor,Nov,9,2,0,13,0,False
0.0,0.005555556,0.0,0.6,False,1,1,Returning_Visitor,May,1,20,0,2,0,False
0.0,0.005555556,0.0,0.0,True,1,1,Returning_Visitor,Dec,4,16,0,2,4,False
0.066666667,0.091666667,0.0,0.0,True,2,3,Returning_Visitor,May,1,8,3,6,1,False
0.025,0.05,0.0,0.4,False,2,2,Returning_Visitor,May,1,8,0,4,0,False
0.0,0.075,0.0,0.0,False,2,2,Returning_Visitor,May,6,4,0,4,0,False
0.006666667,0.02,0.0,0.0,False,4,2,Returning_Visitor,Mar,2,30,0,1,0,False
0.003030303,0.012121212,11.96954545,0.0,False,2,2,Returning_Visitor,May,1,66,0,2,3,False
0.0,0.016666667,0.0,0.0,False,1,1,Returning_Visitor,Mar,1,6,1,2,6,False
0.03030303,0.066666667,22.89636364,0.0,False,2,2,Returning_Visitor,May,1,9,0,1,1,True
0.0,0.0125,0.0,0.8,False,2,2,Returning_Visitor,May,7,37,5,4,2,False
0.016666667,0.041666667,0.0,0.0,False,2,2,Returning_Visitor,Mar,9,12,0,1,0,False
0.0,0.05,0.0,0.0,False,2,2,Returning_Visitor,Mar,8,5,0,1,1,False
0.0,0.017724868,7.141428571,0.0,True,2,3,Returning_Visitor,Mar,7,19,0,2,4,True
0.0,0.04,0.0,0.0,False,1,1,New_Visitor,Nov,1,2,0,2,3,False
0.005816216,0.043499683,0.0,0.0,False,2,2,Returning_Visitor,May,8,124,1,13,0,False
0.0,0.066666667,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,6,0,3,0,True
0.010769231,0.026444444,0.0,0.0,False,2,3,Returning_Visitor,Dec,1,62,3,2,2,False
0.0,0.0,0.0,0.0,False,1,1,Returning_Visitor,Jul,1,13,0,4,1,False
0.0,0.021428571,0.0,0.0,True,2,3,Returning_Visitor,Nov,3,7,0,2,0,True
0.015789474,0.024561404,0.0,0.0,False,2,2,Returning_Visitor,Feb,1,19,0,3,0,False
0.0,0.025,17.541,1.0,True,2,2,Returning_Visitor,May,2,9,0,4,0,True
0.0,0.013157895,46.21605051,0.0,False,2,3,Returning_Visitor,Nov,3,35,0,3,7,True
0.0,0.04,0.0,0.0,False,4,2,Returning_Visitor,Nov,1,5,0,2,0,False
0.2,0.2,0.0,0.4,False,8,1,Returning_Visitor,May,7,1,0,4,0,False
0.0,0.05,0.0,0.0,False,4,2,Returning_Visitor,May,3,6,0,1,0,False
0.033333333,0.041666667,0.0,0.0,True,8,1,Returning_Visitor,May,3,9,0,1,3,False
0.005228758,0.018756793,0.0,0.0,False,2,2,Returning_Visitor,Nov,4,152,0,10,4,False
0.2,0.2,0.0,0.6,False,2,1,Returning_Visitor,May,3,1,0,2,0,False
0.0,0.066666667,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,3,0,2,2,False
0.007407407,0.028395062,0.0,0.0,False,2,3,Returning_Visitor,Aug,7,27,0,6,0,False
0.0,0.018181818,0.0,0.0,True,2,2,New_Visitor,May,2,11,0,4,1,False
0.076923077,0.087179487,0.0,0.8,False,2,3,Returning_Visitor,May,6,12,0,13,0,False
0.2,0.2,0.0,0.0,False,5,2,Returning_Visitor,Mar,2,1,0,3,0,False
0.044444444,0.031111111,0.0,0.0,True,2,3,Returning_Visitor,Nov,3,7,0,8,2,False
0.011229304,0.029681426,0.0,0.0,False,2,2,Returning_Visitor,Nov,6,247,3,1,18,False
0.0,0.007901235,0.0,0.0,False,1,1,Returning_Visitor,Nov,9,27,0,3,4,False
0.0,0.025,0.0,0.0,False,2,2,Returning_Visitor,Nov,3,20,0,2,0,False
0.0,0.005896806,22.58886486,0.0,True,2,2,Returning_Visitor,May,3,31,2,4,14,True
0.0,0.028571429,0.0,0.0,False,4,2,Returning_Visitor,Nov,4,3,1,2,3,False
0.030769231,0.048717949,0.0,0.0,False,1,1,Returning_Visitor,Dec,1,12,0,3,3,False
0.125,0.133333333,0.0,0.0,False,2,3,Returning_Visitor,Jul,1,4,0,4,0,False
0.057142857,0.095238095,0.0,0.0,False,2,1,Returning_Visitor,Mar,2,8,0,1,0,False
0.0,0.05,0.0,0.0,False,2,3,Returning_Visitor,Mar,1,2,0,1,0,False
0.0,0.010452962,39.75577236,0.0,False,2,2,Returning_Visitor,May,3,35,0,3,10,False
0.001041667,0.019583333,0.0,0.0,False,1,4,Returning_Visitor,May,1,48,0,4,0,False
0.0,0.022857143,0.0,0.0,True,2,2,Returning_Visitor,Nov,6,28,0,2,0,False
0.0,0.025,0.0,0.0,False,1,1,New_Visitor,Nov,2,15,0,2,1,False
0.2,0.2,0.0,0.6,False,2,2,Returning_Visitor,May,1,2,0,3,0,False
0.007777778,0.029549858,5.052145956,0.0,False,2,2,Returning_Visitor,Nov,1,85,2,1,4,False
0.0,0.026190476,0.0,0.0,False,2,2,Returning_Visitor,Dec,1,11,0,8,3,False
0.0,0.02,0.0,0.0,False,4,2,Returning_Visitor,Oct,9,20,0,2,5,False
0.0,0.009090909,0.0,0.0,False,2,2,Returning_Visitor,Dec,2,11,0,2,0,False
0.0,0.033333333,0.0,0.0,True,10,2,Returning_Visitor,May,5,3,0,4,0,False
0.0,0.0125,24.73875,0.0,False,2,2,New_Visitor,May,5,16,0,2,0,True
0.0,0.001666667,109.176,0.0,False,2,2,New_Visitor,Mar,9,17,0,2,0,True
0.047777778,0.088888889,0.0,0.0,False,2,2,Returning_Visitor,May,3,36,0,1,0,False
0.000170068,0.011252929,1.534835979,0.0,False,2,2,Returning_Visitor,May,2,156,3,4,16,False
0.00952381,0.028571429,23.86359286,0.0,False,2,2,Returning_Visitor,Mar,1,22,0,1,0,True
0.0,0.066666667,0.0,0.0,True,5,2,Returning_Visitor,Mar,1,3,0,3,0,False
0.0,0.015277778,0.0,0.0,False,1,1,Returning_Visitor,Sep,1,10,0,2,3,False
0.0,0.02,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,10,0,1,0,False
0.019047619,0.047619048,0.0,0.0,False,2,3,Returning_Visitor,Nov,1,21,0,10,0,False
0.015384615,0.017599068,0.0,0.0,False,2,3,Returning_Visitor,Nov,6,39,0,3,1,False
0.0,0.018181818,42.422531,0.0,False,2,2,Returning_Visitor,Dec,6,12,0,10,0,True
0.00625,0.020233586,0.0,0.0,False,2,3,Returning_Visitor,Mar,1,34,0,1,1,False
0.009589041,0.023074581,16.6702274,0.0,False,2,2,Returning_Visitor,May,7,68,3,6,2,False
0.0,0.05,0.0,0.4,False,2,2,Returning_Visitor,May,1,3,0,1,0,False
0.0,0.015384615,0.0,0.0,False,2,3,Returning_Visitor,Mar,1,13,0,10,0,False
0.0,0.003030303,57.474,0.0,True,2,2,New_Visitor,May,5,19,0,4,4,True
0.011764706,0.028151261,0.0,0.0,True,2,2,Returning_Visitor,Mar,3,35,0,1,1,False
0.2,0.2,0.0,0.0,False,1,1,New_Visitor,Nov,1,1,0,1,0,False
0.0,0.010526316,0.0,0.0,True,1,1,Returning_Visitor,Dec,5,19,0,2,0,False
0.006349206,0.027777778,0.0,0.0,False,5,2,Returning_Visitor,May,2,39,0,4,4,False
0.005714286,0.016190476,34.29431289,0.0,False,2,2,New_Visitor,Dec,1,32,2,2,4,True
0.0,0.0008,144.3934888,0.0,True,2,2,Returning_Visitor,Mar,7,49,1,2,1,True
0.014285714,0.023809524,0.0,0.0,False,1,1,Returning_Visitor,Nov,1,14,0,2,0,True
0.0,0.025,0.0,0.0,True,2,2,New_Visitor,Mar,1,6,0,2,2,False
0.2,0.2,0.0,0.0,True,1,1,Returning_Visitor,May,3,1,0,3,0,False
0.0,0.007142857,0.0,0.0,True,2,2,Returning_Visitor,May,4,21,0,4,0,False
0.025,0.021428571,0.0,0.0,False,2,1,Returning_Visitor,Sep,7,7,0,4,1,False
0.002439024,0.024843206,8.631719512,0.0,False,5,2,Returning_Visitor,Mar,2,76,7,7,2,True
0.0,0.021904762,0.0,0.0,False,2,3,Returning_Visitor,Sep,9,29,1,5,10,False
0.1,0.125,0.0,0.8,False,2,3,Returning_Visitor,May,7,4,0,13,0,False
0.006666667,0.019777778,22.42576795,0.0,False,2,2,Returning_Visitor,Nov,1,39,0,2,11,True
0.0,0.010526316,0.0,0.0,False,2,2,New_Visitor,Nov,2,19,0,2,0,False
0.001315789,0.024597953,0.0,0.0,False,2,3,Returning_Visitor,Nov,4,72,1,2,5,False
0.0,0.012150434,0.0,0.0,False,2,2,Returning_Visitor,Nov,6,13,0,2,4,True
0.016666667,0.033333333,55.485,0.0,False,4,2,Returning_Visitor,May,4,11,0,2,1,True
0.01547619,0.032291667,0.0,0.0,False,2,2,Returning_Visitor,May,4,11,0,2,5,False
0.0,0.001015625,62.33035594,0.0,True,2,3,New_Visitor,Nov,9,32,0,3,6,False
0.2,0.2,0.0,0.0,False,5,2,Returning_Visitor,Mar,1,2,0,1,0,False
0.0,0.033333333,0.0,0.0,False,1,1,Returning_Visitor,Nov,6,3,0,2,0,False
0.0,0.009803922,25.27760515,0.0,False,2,2,Returning_Visitor,Dec,2,17,0,2,3,True
0.032,0.068,0.0,0.0,False,2,2,Returning_Visitor,Sep,4,24,0,13,0,False
0.005517241,0.0165084,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,144,2,13,0,False
0.0,0.02125,33.32796813,0.0,False,2,2,Returning_Visitor,Mar,3,17,0,1,0,False
0.0,0.016666667,0.0,0.0,False,2,6,Returning_Visitor,Dec,4,6,0,1,0,False
0.010714286,0.038102106,5.04016763,0.0,False,5,2,Returning_Visitor,Nov,3,56,0,11,4,True
0.0,0.015384615,0.0,0.0,False,1,1,Returning_Visitor,Dec,5,10,1,2,9,False
0.0,0.05,0.0,0.0,False,2,2,New_Visitor,Dec,3,8,0,8,0,False
0.011827957,0.030865335,4.76956682,0.6,False,2,3,Returning_Visitor,May,1,85,0,3,10,False
0.027272727,0.051818182,0.0,0.0,False,1,1,Returning_Visitor,May,3,5,0,3,7,False
0.0,0.003329865,51.46331148,0.0,True,5,2,Returning_Visitor,Mar,3,63,0,1,0,True
0.015384615,0.031538462,0.0,0.0,False,2,3,Returning_Visitor,Mar,1,9,0,2,4,False
0.00075188,0.013061325,0.120699914,0.0,False,2,2,Returning_Visitor,Mar,1,17,0,8,4,True
0.005714286,0.023619048,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,35,0,1,0,False
0.002409639,0.013380361,0.0,0.0,False,1,1,Returning_Visitor,Nov,3,82,2,2,1,False
0.1,0.155555556,0.0,0.4,False,4,2,Returning_Visitor,May,1,3,0,6,0,False
0.0,0.014705882,77.64914484,0.0,False,10,2,Returning_Visitor,Dec,1,29,3,2,9,True
0.0,0.008888889,0.0,0.0,False,2,2,New_Visitor,Sep,1,24,0,2,3,False
0.0,0.014285714,0.0,0.0,True,2,3,Returning_Visitor,Mar,4,8,1,14,0,False
0.2,0.2,0.0,0.0,True,1,1,Returning_Visitor,Dec,4,1,0,1,0,False
0.0,0.011111111,0.0,0.0,True,1,1,New_Visitor,Mar,1,20,0,9,0,False
0.00625,0.02375,0.0,0.0,True,2,3,Returning_Visitor,Oct,1,12,0,13,8,False
0.0,0.0,42.29306752,0.0,False,1,1,New_Visitor,Oct,3,3,0,3,1,True
0.017391304,0.02057971,0.0,0.0,False,2,3,Returning_Visitor,Nov,7,22,1,10,1,False
0.0,0.033333333,0.0,0.0,False,6,2,Returning_Visitor,May,4,3,0,1,4,False
0.0,0.0089599,4.745736842,0.0,False,1,1,Returning_Visitor,Mar,1,36,0,10,7,True
0.0,0.021428571,0.0,0.0,False,2,2,New_Visitor,Dec,1,14,0,2,0,False
0.0,0.003448276,0.0,0.0,False,2,3,Returning_Visitor,Oct,1,24,1,4,10,False
0.0,0.004093567,0.0,0.0,False,2,2,Returning_Visitor,Nov,7,57,0,2,1,False
0.0,0.010526316,0.0,0.0,False,4,2,New_Visitor,Dec,1,19,0,2,0,False
0.0,0.030769231,0.0,0.0,False,5,4,Returning_Visitor,May,1,11,0,3,2,False
0.007017544,0.027875244,0.0,0.0,False,2,2,Returning_Visitor,Nov,6,57,0,2,0,False
0.0,0.02,18.16617631,0.0,False,2,2,Returning_Visitor,Dec,7,33,0,1,8,False
0.00625,0.016666667,0.0,0.0,True,4,2,New_Visitor,Nov,6,16,0,2,0,False
0.002941176,0.017081105,3.277744575,0.0,True,1,1,Returning_Visitor,Nov,6,65,3,2,3,False
0.006666667,0.015238095,0.0,0.0,False,2,2,New_Visitor,Oct,6,7,1,5,10,False
0.005185185,0.019584736,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,82,0,6,1,False
0.009090909,0.009090909,0.0,0.0,False,1,1,Returning_Visitor,May,3,14,4,3,8,False
0.0,0.021727273,0.0,0.0,True,2,3,Returning_Visitor,May,4,21,0,4,6,False
0.021052632,0.049475963,0.0,0.8,False,2,3,Returning_Visitor,May,3,38,1,4,1,False
0.0,0.003430424,0.0,0.0,False,1,1,Returning_Visitor,Dec,3,79,1,2,1,False
0.030769231,0.025641026,0.0,0.0,False,2,1,Returning_Visitor,May,5,13,0,2,0,False
0.0,0.002857143,0.0,0.0,False,2,3,Returning_Visitor,May,1,8,0,4,4,False
0.010714286,0.01668402,0.0,0.0,False,2,3,Returning_Visitor,May,7,82,1,2,5,False
0.009090909,0.017857143,0.0,0.0,False,2,1,Returning_Visitor,Nov,3,57,0,3,7,True
0.0,0.033333333,0.0,0.0,True,1,1,Returning_Visitor,May,1,3,0,2,4,False
0.0,0.007407407,7.848538778,0.0,True,5,2,New_Visitor,Dec,3,10,0,8,1,True
0.025,0.05,0.0,0.0,False,2,2,Returning_Visitor,Mar,6,7,0,1,1,False
0.012820513,0.044786325,16.58165201,0.0,False,2,2,Returning_Visitor,Nov,7,33,2,1,5,True
0.0,0.006666667,45.7504,0.0,False,2,2,New_Visitor,Mar,1,11,2,10,3,True
0.0,0.005699436,0.858361456,0.0,False,2,2,Returning_Visitor,Aug,3,85,3,4,3,False
0.047777778,0.051851852,0.0,0.0,False,2,2,Returning_Visitor,Jul,2,17,0,1,1,False
0.0,0.04,0.0,0.0,True,2,2,New_Visitor,Nov,1,15,0,2,0,False
0.2,0.2,0.0,0.0,False,2,3,Returning_Visitor,Nov,7,1,0,13,0,False
0.0,0.015,0.0,0.0,False,2,2,Returning_Visitor,Dec,3,22,0,10,1,False
0.0,0.00625,0.0,0.0,True,1,1,Returning_Visitor,May,1,8,0,4,0,False
0.0,0.005882353,62.07882353,0.0,True,2,2,Returning_Visitor,May,1,34,0,6,0,True
0.0,0.025,0.0,0.0,False,2,2,Returning_Visitor,Jul,1,24,0,4,0,False
0.039473684,0.053909774,0.0,0.0,False,1,1,Returning_Visitor,Dec,1,38,0,2,0,False
0.024074074,0.048765432,0.0,0.0,False,5,2,Returning_Visitor,May,6,29,0,4,1,False
0.01025641,0.028972694,0.0,0.0,True,1,1,Returning_Visitor,Dec,4,39,0,2,0,False
0.2,0.2,0.0,0.0,False,2,3,Returning_Visitor,Dec,4,1,0,2,0,False
0.16,0.18,0.0,0.0,False,2,3,Returning_Visitor,Nov,2,5,0,13,0,False
0.0,0.053333333,0.0,0.0,False,1,1,Returning_Visitor,Nov,9,9,0,2,0,False
0.0,0.01,0.0,0.0,False,3,3,New_Visitor,Nov,1,20,0,3,0,False
0.0,0.003030303,63.64653548,0.0,False,2,2,Returning_Visitor,Dec,7,60,2,2,9,True
0.022222222,0.022222222,0.0,0.6,False,1,1,Returning_Visitor,May,1,8,1,1,0,False
0.046153846,0.084615385,0.0,0.6,False,1,1,Returning_Visitor,May,4,14,0,3,0,False
0.004166667,0.021527778,0.0,0.0,False,5,1,Returning_Visitor,Nov,1,47,0,2,4,False
0.036842105,0.04,0.0,0.0,False,1,1,Returning_Visitor,Mar,2,19,0,1,3,False
0.012820513,0.021245421,0.0,0.0,False,2,3,Returning_Visitor,May,1,39,0,3,0,False
0.0,0.025128205,0.0,0.0,False,2,2,Returning_Visitor,Dec,3,65,0,2,0,False
0.0,0.010365854,30.09281343,0.0,False,2,2,Returning_Visitor,Mar,7,73,4,2,10,False
0.0,0.015384615,0.0,0.0,True,2,2,New_Visitor,Sep,2,11,0,2,2,False
0.2,0.2,0.0,0.0,False,2,2,Returning_Visitor,Mar,1,1,0,3,0,False
0.0,0.005714286,0.0,0.0,False,2,3,Returning_Visitor,Mar,4,35,4,2,5,False
0.0,0.035294118,0.0,0.0,False,10,2,Returning_Visitor,Dec,2,14,2,2,2,False
0.066666667,0.1,0.0,0.0,False,2,3,Returning_Visitor,Nov,1,3,0,13,0,False
0.005882353,0.035620915,0.0,0.0,False,10,2,Returning_Visitor,Sep,4,32,0,2,2,False
0.083333333,0.1,0.0,0.0,False,2,3,Returning_Visitor,Dec,8,12,0,1,0,False
0.0,0.007692308,0.0,0.0,True,5,2,New_Visitor,Jul,3,26,0,3,1,False
0.0,0.01037037,0.0,0.0,False,1,1,Returning_Visitor,Mar,3,45,0,1,0,False
0.007843137,0.018954248,0.0,0.0,True,2,2,Returning_Visitor,Dec,3,49,0,13,6,False
0.066666667,0.133333333,0.0,0.0,False,4,2,Returning_Visitor,May,3,3,0,6,0,False
0.003037975,0.019685462,7.311892217,0.0,True,2,2,Returning_Visitor,Nov,1,62,0,10,23,False
0.2,0.2,0.0,0.0,True,1,1,Returning_Visitor,Nov,4,3,0,10,0,False
0.003436426,0.021408935,5.770973155,0.0,False,2,2,Returning_Visitor,Nov,1,97,1,13,2,True
0.000892857,0.033208874,0.0,0.0,False,2,2,Returning_Visitor,Mar,3,53,0,1,12,False
0.000830955,0.004094211,0.0,0.0,False,2,3,Returning_Visitor,June,5,358,0,1,13,False
0.015789474,0.022261905,0.0,0.0,False,2,1,Returning_Visitor,Nov,5,74,3,2,0,False
0.0,0.005555556,0.0,0.0,False,2,3,Returning_Visitor,Mar,4,17,0,2,7,False
0.05,0.07962963,0.0,0.0,False,2,2,Returning_Visitor,Jul,3,18,0,4,0,False
0.0,0.054545455,0.0,0.6,False,2,2,Returning_Visitor,May,1,11,0,6,0,False
0.013333333,0.046666667,0.0,0.0,False,2,3,Returning_Visitor,Dec,1,12,0,3,5,True
0.0,0.020767196,0.0,0.0,True,1,4,Returning_Visitor,Mar,3,40,0,1,6,False
0.0,0.012903226,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,32,0,2,0,False
0.0,0.05,0.0,0.0,False,1,1,Returning_Visitor,Dec,3,5,0,2,7,False
0.0,0.005,0.0,0.0,False,2,3,Returning_Visitor,May,4,8,0,2,3,False
0.0,0.020661157,0.0,0.0,False,2,1,Returning_Visitor,Mar,3,20,2,10,4,False
0.0,0.02,0.0,0.0,True,2,2,New_Visitor,Oct,3,6,1,2,5,False
0.0,0.08,0.0,0.6,False,2,2,Returning_Visitor,May,1,5,0,3,0,False
0.0,0.014285714,56.5802171,0.0,True,2,2,Returning_Visitor,Nov,2,15,0,11,1,True
0.0,0.016666667,14.98333333,0.4,False,1,4,New_Visitor,May,2,7,0,2,0,True
0.0,0.010049751,48.04390582,0.0,False,2,2,Returning_Visitor,Oct,3,66,2,2,2,True
0.00952381,0.038095238,0.0,0.0,False,2,2,Returning_Visitor,Dec,6,21,0,10,0,False
0.133333333,0.15,0.0,0.0,False,2,2,Returning_Visitor,May,1,1,0,5,0,False
0.008333333,0.034166667,0.0,0.0,True,1,2,New_Visitor,Nov,1,48,0,2,0,False
0.0,0.0125,8.524548919,0.0,False,1,1,New_Visitor,Nov,9,26,0,8,2,True
0.002083333,0.014583333,0.0,0.0,False,2,3,Returning_Visitor,Jul,3,23,0,4,3,False
0.015384615,0.030769231,0.0,0.0,True,4,2,Returning_Visitor,May,2,13,0,3,0,False
0.0,0.052631579,0.0,0.0,False,2,2,Returning_Visitor,May,3,19,0,19,0,False
0.0,0.02,0.0,0.0,False,2,2,New_Visitor,Mar,1,9,0,11,3,False
0.0,0.014285714,0.0,0.0,False,3,3,New_Visitor,May,8,14,0,11,2,False
0.015762274,0.030675226,3.996742423,0.0,True,2,2,Returning_Visitor,Jul,2,120,1,1,7,True
0.016666667,0.05,0.0,0.0,False,5,2,Returning_Visitor,Aug,1,9,0,5,3,False
0.0,0.016666667,0.0,0.8,False,2,3,Returning_Visitor,May,3,2,0,2,3,False
0.013043478,0.018657031,0.0,0.0,False,1,1,Returning_Visitor,Nov,4,45,0,2,4,False
0.0,0.041666667,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,16,0,2,4,False
0.125925926,0.138888889,0.0,0.0,False,1,1,Returning_Visitor,Nov,3,9,0,1,0,False
0.2,0.2,0.0,0.0,False,1,1,Returning_Visitor,Nov,2,1,0,2,0,False
0.0,0.0075,31.1904,0.6,False,2,2,New_Visitor,May,1,20,0,4,0,True
0.04,0.046666667,0.0,0.6,False,2,3,Returning_Visitor,May,1,10,0,3,0,False
0.00952381,0.028571429,25.75735474,0.0,False,5,2,Returning_Visitor,Dec,1,20,0,1,1,False
0.0,0.015384615,0.0,0.0,False,4,2,New_Visitor,Sep,3,11,0,2,2,False
0.0,0.011134752,0.0,0.6,False,2,2,Returning_Visitor,May,3,47,0,3,0,False
0.033333333,0.013333333,0.0,0.0,True,1,1,New_Visitor,Nov,1,5,0,8,6,False
0.003448276,0.025517241,0.0,0.8,False,2,3,Returning_Visitor,May,3,29,0,6,1,False
0.007692308,0.053846154,0.0,0.0,False,2,2,Returning_Visitor,Nov,7,23,1,2,1,False
0.029761905,0.032959184,0.0,0.0,False,1,1,Returning_Visitor,Nov,3,28,0,2,0,False
0.0,0.003921569,12.63441176,0.0,False,4,2,New_Visitor,May,1,31,0,3,8,True
0.0,0.015104167,0.0,0.0,True,2,2,New_Visitor,Nov,6,33,0,2,0,False
0.0,0.02,44.388,0.0,False,2,2,Returning_Visitor,May,3,11,0,2,0,True
0.0,0.018695652,0.0,0.0,True,2,3,Returning_Visitor,Sep,2,22,0,2,2,False
0.0,0.05,0.0,0.4,False,5,2,Returning_Visitor,May,3,4,0,1,0,False
0.028571429,0.057142857,0.0,0.0,False,2,2,Returning_Visitor,Oct,1,16,0,1,0,False
0.0,0.005555556,0.0,0.0,True,1,1,Returning_Visitor,Feb,1,12,0,4,0,False
0.0,0.002222222,0.0,0.0,False,4,2,Returning_Visitor,Aug,1,19,0,4,0,False
0.0,0.066666667,0.0,0.0,False,2,2,Returning_Visitor,Nov,7,3,0,3,0,False
0.2,0.2,0.0,0.0,True,1,1,New_Visitor,Dec,3,1,0,3,0,False
0.0,0.05,0.0,0.0,False,1,1,Returning_Visitor,Dec,8,4,0,2,0,False
0.0,0.007692308,0.0,0.0,False,1,1,New_Visitor,Jul,1,10,0,5,4,False
0.044444444,0.074074074,0.0,0.8,False,1,4,Returning_Visitor,Feb,1,9,1,3,0,False
0.0,0.025,0.0,0.0,False,2,3,New_Visitor,Dec,4,8,0,2,0,False
0.0,0.1,0.0,0.0,False,2,2,Returning_Visitor,May,3,2,0,13,0,False
0.005714286,0.036190476,0.0,1.0,True,3,3,Returning_Visitor,May,3,36,0,2,2,False
0.12,0.16,0.0,0.6,False,4,2,Returning_Visitor,May,2,5,0,3,0,False
0.006896552,0.030172414,0.0,0.0,False,2,4,Returning_Visitor,May,3,57,0,6,6,False
0.0,0.013333333,100.7776,0.0,False,2,2,Returning_Visitor,May,3,14,0,2,2,True
0.0,0.04,0.0,0.0,False,1,1,New_Visitor,Mar,3,3,0,2,2,False
0.0,0.1,0.0,0.0,False,2,2,Returning_Visitor,Dec,1,2,0,10,0,False
0.05,0.15,0.0,0.0,False,3,3,Returning_Visitor,Mar,1,3,0,1,0,False
0.0,0.015384615,40.659727,0.0,False,2,2,Returning_Visitor,Sep,4,51,0,13,2,True
0.0,0.025,0.0,0.0,False,2,2,Returning_Visitor,May,1,8,0,2,0,False
0.0,0.016666667,87.9029606,0.0,False,13,8,Other,Dec,9,11,0,20,6,True
0.017391304,0.032608696,0.0,0.0,False,2,4,Returning_Visitor,Dec,1,23,0,2,0,False
0.0,0.008333333,0.0,0.0,False,1,1,New_Visitor,Sep,1,31,0,3,1,False
0.0,0.1,0.0,0.0,False,1,1,Returning_Visitor,Mar,4,2,0,1,0,False
0.0,0.04,36.66178288,0.0,False,2,2,New_Visitor,Oct,2,4,0,5,1,True
0.00754717,0.019339623,0.0,0.0,False,1,1,Returning_Visitor,Dec,1,47,6,2,0,False
0.031578947,0.052631579,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,19,0,1,0,False
0.0,0.033333333,0.0,0.0,False,2,3,Returning_Visitor,Feb,1,3,0,5,0,False
0.0,0.01875,0.0,0.0,True,2,3,Returning_Visitor,May,1,8,0,6,0,False
0.0,0.003508772,24.872085,0.0,False,2,2,Returning_Visitor,Dec,7,19,0,2,1,True
0.00938918,0.020211611,0.0,0.0,False,2,2,Returning_Visitor,Nov,1,190,0,2,3,False
0.0,0.007692308,0.0,0.0,True,2,2,Returning_Visitor,May,7,14,0,4,0,False
0.0,0.027777778,0.0,0.0,False,2,2,Returning_Visitor,Dec,4,8,0,2,5,False
0.0,0.018181818,0.0,0.0,False,2,2,New_Visitor,Mar,2,10,0,10,1,False
